id,prefecture_id,name,yomi
1,1,檜山郡江差町,ヒヤマグンエサシチョウ
2,1,札幌市東区,サッポロシヒガシク
3,1,常呂郡訓子府町,トコログンクンネップチョウ
4,1,上川郡東神楽町,カミカワグンヒガシカグラチョウ
5,1,網走郡美幌町,アバシリグンビホロチョウ
6,1,江別市,エベツシ
7,1,帯広市,オビヒロシ
8,1,夕張郡長沼町,ユウバリグンナガヌマチョウ
9,1,上磯郡知内町,カミイソグンシリウチチョウ
10,1,上川郡東川町,カミカワグンヒガシカワチョウ
11,1,勇払郡むかわ町,ユウフツグンムカワチョウ
12,1,富良野市,フラノシ
13,1,色丹郡色丹村,シコタングンショクニムラ
14,1,檜山郡上ノ国町,ヒヤマグンカミノクニチョウ
15,1,釧路市,クシロシ
16,1,樺戸郡新十津川町,カバトグンシントツカワチョウ
17,1,上川郡和寒町,カミカワグンワッサムチョウ
18,1,登別市,ノボリベツシ
19,1,中川郡美深町,ナカガワグンビフカチョウ
20,1,網走郡大空町,アバシリグンオオゾラチョウ
21,1,茅部郡鹿部町,カヤベグンシカベチョウ
22,1,札幌市豊平区,サッポロシトヨヒラク
23,1,国後郡留夜別村,クナシリグントマリヨルベツムラ
24,1,室蘭市,ムロランシ
25,1,上川郡剣淵町,カミカワグンケンブチチョウ
26,1,稚内市,ワッカナイシ
27,1,阿寒郡鶴居村,アカングンツルイムラ
28,1,虻田郡留寿都村,アブタグンルスツムラ
29,1,厚岸郡厚岸町,アッケシグンアッケシチョウ
30,1,夕張郡由仁町,ユウバリグンユニチョウ
31,1,札幌市中央区,サッポロシチュウオウク
32,1,十勝郡浦幌町,トカチグンウラホロチョウ
33,1,雨竜郡妹背牛町,ウリュウグンモセウシチョウ
34,1,新冠郡新冠町,ニイカップグンニイカップチョウ
35,1,沙流郡平取町,サルグンビラトリチョウ
36,1,上川郡当麻町,カミカワグントウマチョウ
37,1,札幌市手稲区,サッポロシテイネク
38,1,爾志郡乙部町,ニシグンオトベチョウ
39,1,中川郡池田町,ナカガワグンイケダチョウ
40,1,紗那郡紗那村,シャナグンシャナムラ
41,1,亀田郡七飯町,カメダグンナナエチョウ
42,1,恵庭市,エニワシ
43,1,中川郡豊頃町,ナカガワグントヨコロチョウ
44,1,空知郡上砂川町,ソラチグンカミスナガワチョウ
45,1,河東郡音更町,カトウグンオトフケチョウ
46,1,網走市,アバシリシ
47,1,紋別郡滝上町,モンベツグンタキノウエチョウ
48,1,利尻郡利尻町,リシリグンリシリチョウ
49,1,二海郡八雲町,フタミグンヤクモチョウ
50,1,浦河郡浦河町,ウラカワグンウラカワチョウ
51,1,余市郡仁木町,ヨイチグンニキチョウ
52,1,天塩郡遠別町,テシオグンエンベツチョウ
53,1,函館市,ハコダテシ
54,1,空知郡奈井江町,ソラチグンナイエチョウ
55,1,斜里郡小清水町,シャリグンコシミズチョウ
56,1,上磯郡木古内町,カミイソグンキコナイチョウ
57,1,檜山郡厚沢部町,ヒヤマグンアッサブチョウ
58,1,枝幸郡枝幸町,エサシグンエサシチョウ
59,1,上川郡下川町,カミカワグンシモカワチョウ
60,1,虻田郡倶知安町,アブタグンクッチャンチョウ
61,1,小樽市,オタルシ
62,1,士別市,シベツシ
63,1,標津郡標津町,シベツグンシベツチョウ
64,1,余市郡余市町,ヨイチグンヨイチチョウ
65,1,常呂郡置戸町,トコログンオケトチョウ
66,1,松前郡福島町,マツマエグンフクシマチョウ
67,1,河西郡更別村,カサイグンサラベツムラ
68,1,歌志内市,ウタシナイシ
69,1,上川郡鷹栖町,カミカワグンタカスチョウ
70,1,山越郡長万部町,ヤマコシグンオシャマンベチョウ
71,1,空知郡南富良野町,ソラチグンミナミフラノチョウ
72,1,白糠郡白糠町,シラヌカグンシラヌカチョウ
73,1,野付郡別海町,ノツケグンベツカイチョウ
74,1,三笠市,ミカサシ
75,1,足寄郡足寄町,アショログンアショロチョウ
76,1,空知郡南幌町,ソラチグンナンポロチョウ
77,1,勇払郡厚真町,ユウフツグンアツマチョウ
78,1,中川郡本別町,ナカガワグンホンベツチョウ
79,1,砂川市,スナガワシ
80,1,蘂取郡蘂取村,シベトリグンシベトリムラ
81,1,樺戸郡浦臼町,カバトグンウラウスチョウ
82,1,川上郡弟子屈町,カワカミグンテシカガチョウ
83,1,深川市,フカガワシ
84,1,久遠郡せたな町,クドウグンセタナチョウ
85,1,天塩郡幌延町,テシオグンホロノベチョウ
86,1,勇払郡占冠村,ユウフツグンシムカップムラ
87,1,紋別郡遠軽町,モンベツグンエンガルチョウ
88,1,雨竜郡秩父別町,ウリュウグンチップベツチョウ
89,1,中川郡中川町,ナカガワグンナカガワチョウ
90,1,厚岸郡浜中町,アッケシグンハマナカチョウ
91,1,空知郡上富良野町,ソラチグンカミフラノチョウ
92,1,常呂郡佐呂間町,トコログンサロマチョウ
93,1,積丹郡積丹町,シャコタングンシャコタンチョウ
94,1,札幌市北区,サッポロシキタク
95,1,瀬棚郡今金町,セタナグンイマカネチョウ
96,1,苫前郡羽幌町,トママエグンハボロチョウ
97,1,択捉郡留別村,エトロフグンリュウベツムラ
98,1,岩内郡共和町,イワナイグンキョウワチョウ
99,1,松前郡松前町,マツマエグンマツマエチョウ
100,1,斜里郡斜里町,シャリグンシャリチョウ
101,1,上川郡美瑛町,カミカワグンビエイチョウ
102,1,目梨郡羅臼町,メナシグンラウスチョウ
103,1,古宇郡泊村,フルウグントマリムラ
104,1,寿都郡黒松内町,スッツグンクロマツナイチョウ
105,1,広尾郡広尾町,ヒロオグンヒロオチョウ
106,1,札幌市西区,サッポロシニシク
107,1,中川郡音威子府村,ナカガワグンオトイネップムラ
108,1,滝川市,タキカワシ
109,1,中川郡幕別町,ナカガワグンマクベツチョウ
110,1,札幌市南区,サッポロシミナミク
111,1,上川郡上川町,カミカワグンカミカワチョウ
112,1,上川郡新得町,カミカワグンシントクチョウ
113,1,島牧郡島牧村,シママキグンシママキムラ
114,1,紋別郡雄武町,モンベツグンオウムチョウ
115,1,岩内郡岩内町,イワナイグンイワナイチョウ
116,1,北斗市,ホクトシ
117,1,白老郡白老町,シラオイグンシラオイチョウ
118,1,美唄市,ビバイシ
119,1,紋別郡西興部村,モンベツグンニシオコッペムラ
120,1,札幌市白石区,サッポロシシロイシク
121,1,虻田郡豊浦町,アブタグントヨウラチョウ
122,1,足寄郡陸別町,アショログンリクベツチョウ
123,1,河東郡上士幌町,カトウグンカミシホロチョウ
124,1,雨竜郡北竜町,ウリュウグンホクリュウチョウ
125,1,名寄市,ナヨロシ
126,1,寿都郡寿都町,スッツグンスッツチョウ
127,1,国後郡泊村,クナシリグントマリソン
128,1,伊達市,ダテシ
129,1,礼文郡礼文町,レブングンレブンチョウ
130,1,標津郡中標津町,シベツグンナカシベツチョウ
131,1,岩見沢市,イワミザワシ
132,1,磯谷郡蘭越町,イソヤグンランコシチョウ
133,1,上川郡比布町,カミカワグンピップチョウ
134,1,雨竜郡幌加内町,ウリュウグンホロカナイチョウ
135,1,様似郡様似町,サマニグンサマニチョウ
136,1,日高郡新ひだか町,ヒダカグンシンヒダカチョウ
137,1,紋別郡湧別町,モンベツグンユウベツチョウ
138,1,広尾郡大樹町,ヒロオグンタイキチョウ
139,1,天塩郡豊富町,テシオグントヨトミチョウ
140,1,釧路郡釧路町,クシログンクシロチョウ
141,1,河東郡鹿追町,カトウグンシカオイチョウ
142,1,上川郡清水町,カミカワグンシミズチョウ
143,1,石狩郡当別町,イシカリグントウベツチョウ
144,1,夕張市,ユウバリシ
145,1,枝幸郡浜頓別町,エサシグンハマトンベツチョウ
146,1,石狩郡新篠津村,イシカリグンシンシノツムラ
147,1,苫前郡初山別村,トママエグンショサンベツムラ
148,1,空知郡中富良野町,ソラチグンナカフラノチョウ
149,1,幌泉郡えりも町,ホロイズミグンエリモチョウ
150,1,北広島市,キタヒロシマシ
151,1,斜里郡清里町,シャリグンキヨサトチョウ
152,1,根室市,ネムロシ
153,1,千歳市,チトセシ
154,1,石狩市,イシカリシ
155,1,芦別市,アシベツシ
156,1,虻田郡ニセコ町,アブタグンニセコチョウ
157,1,雨竜郡雨竜町,ウリュウグンウリュウチョウ
158,1,旭川市,アサヒカワシ
159,1,勇払郡安平町,ユウフツグンアビラチョウ
160,1,赤平市,アカビラシ
161,1,古宇郡神恵内村,フルウグンカモエナイムラ
162,1,河西郡芽室町,カサイグンメムロチョウ
163,1,夕張郡栗山町,ユウバリグンクリヤマチョウ
164,1,紋別郡興部町,モンベツグンオコッペチョウ
165,1,河東郡士幌町,カトウグンシホロチョウ
166,1,雨竜郡沼田町,ウリュウグンヌマタチョウ
167,1,余市郡赤井川村,ヨイチグンアカイガワムラ
168,1,虻田郡喜茂別町,アブタグンキモベツチョウ
169,1,沙流郡日高町,サルグンヒダカチョウ
170,1,枝幸郡中頓別町,エサシグンナカトンベツチョウ
171,1,苫前郡苫前町,トママエグントママエチョウ
172,1,茅部郡森町,カヤベグンモリマチ
173,1,宗谷郡猿払村,ソウヤグンサルフツムラ
174,1,虻田郡真狩村,アブタグンマッカリムラ
175,1,留萌市,ルモイシ
176,1,有珠郡壮瞥町,ウスグンソウベツチョウ
177,1,天塩郡天塩町,テシオグンテシオチョウ
178,1,上川郡愛別町,カミカワグンアイベツチョウ
179,1,網走郡津別町,アバシリグンツベツチョウ
180,1,古平郡古平町,フルビラグンフルビラチョウ
181,1,札幌市清田区,サッポロシキヨタク
182,1,紋別市,モンベツシ
183,1,札幌市厚別区,サッポロシアツベツク
184,1,河西郡中札内村,カサイグンナカサツナイムラ
185,1,川上郡標茶町,カワカミグンシベチャチョウ
186,1,北見市,キタミシ
187,1,苫小牧市,トマコマイシ
188,1,樺戸郡月形町,カバトグンツキガタチョウ
189,1,虻田郡京極町,アブタグンキョウゴクチョウ
190,1,留萌郡小平町,ルモイグンオビラチョウ
191,1,虻田郡洞爺湖町,アブタグントウヤコチョウ
192,1,奥尻郡奥尻町,オクシリグンオクシリチョウ
193,1,利尻郡利尻富士町,リシリグンリシリフジチョウ
194,1,増毛郡増毛町,マシケグンマシケチョウ
195,2,上北郡六ヶ所村,カミキタグンロッカショムラ
196,2,南津軽郡藤崎町,ミナミツガルグンフジサキマチ
197,2,東津軽郡外ヶ浜町,ヒガシツガルグンソトガハママチ
198,2,八戸市,ハチノヘシ
199,2,南津軽郡田舎館村,ミナミツガルグンイナカダテムラ
200,2,北津軽郡板柳町,キタツガルグンイタヤナギマチ
201,2,十和田市,トワダシ
202,2,上北郡七戸町,カミキタグンシチノヘマチ
203,2,下北郡東通村,シモキタグンヒガシドオリムラ
204,2,東津軽郡平内町,ヒガシツガルグンヒラナイマチ
205,2,黒石市,クロイシシ
206,2,上北郡東北町,カミキタグントウホクマチ
207,2,下北郡佐井村,シモキタグンサイムラ
208,2,下北郡風間浦村,シモキタグンカザマウラムラ
209,2,上北郡横浜町,カミキタグンヨコハママチ
210,2,北津軽郡鶴田町,キタツガルグンツルタマチ
211,2,西津軽郡深浦町,ニシツガルグンフカウラマチ
212,2,中津軽郡西目屋村,ナカツガルグンニシメヤムラ
213,2,平川市,ヒラカワシ
214,2,三戸郡階上町,サンノヘグンハシカミチョウ
215,2,三戸郡三戸町,サンノヘグンサンノヘマチ
216,2,上北郡おいらせ町,カミキタグンオイラセチョウ
217,2,下北郡大間町,シモキタグンオオママチ
218,2,上北郡六戸町,カミキタグンロクノヘマチ
219,2,北津軽郡中泊町,キタツガルグンナカドマリマチ
220,2,三戸郡新郷村,サンノヘグンシンゴウムラ
221,2,青森市,アオモリシ
222,2,三沢市,ミサワシ
223,2,三戸郡五戸町,サンノヘグンゴノヘマチ
224,2,東津軽郡今別町,ヒガシツガルグンイマベツマチ
225,2,つがる市,ツガルシ
226,2,むつ市,ムツシ
227,2,五所川原市,ゴショガワラシ
228,2,三戸郡田子町,サンノヘグンタッコマチ
229,2,上北郡野辺地町,カミキタグンノヘジマチ
230,2,弘前市,ヒロサキシ
231,2,東津軽郡蓬田村,ヒガシツガルグンヨモギタムラ
232,2,南津軽郡大鰐町,ミナミツガルグンオオワニマチ
233,2,西津軽郡鰺ヶ沢町,ニシツガルグンアジガサワマチ
234,2,三戸郡南部町,サンノヘグンナンブチョウ
235,3,釜石市,カマイシシ
236,3,岩手郡雫石町,イワテグンシズクイシチョウ
237,3,和賀郡西和賀町,ワガグンニシワガマチ
238,3,西磐井郡平泉町,ニシイワイグンヒライズミチョウ
239,3,九戸郡軽米町,クノヘグンカルマイマチ
240,3,九戸郡野田村,クノヘグンノダムラ
241,3,下閉伊郡岩泉町,シモヘイグンイワイズミチョウ
242,3,下閉伊郡山田町,シモヘイグンヤマダマチ
243,3,紫波郡矢巾町,シワグンヤハバチョウ
244,3,下閉伊郡田野畑村,シモヘイグンタノハタムラ
245,3,宮古市,ミヤコシ
246,3,二戸市,ニノヘシ
247,3,九戸郡洋野町,クノヘグンヒロノチョウ
248,3,八幡平市,ハチマンタイシ
249,3,大船渡市,オオフナトシ
250,3,九戸郡九戸村,クノヘグンクノヘムラ
251,3,久慈市,クジシ
252,3,北上市,キタカミシ
253,3,気仙郡住田町,ケセングンスミタチョウ
254,3,二戸郡一戸町,ニノヘグンイチノヘマチ
255,3,滝沢市,タキザワシ
256,3,遠野市,トオノシ
257,3,岩手郡岩手町,イワテグンイワテマチ
258,3,陸前高田市,リクゼンタカタシ
259,3,胆沢郡金ケ崎町,イサワグンカネガサキチョウ
260,3,盛岡市,モリオカシ
261,3,一関市,イチノセキシ
262,3,岩手郡葛巻町,イワテグンクズマキマチ
263,3,下閉伊郡普代村,シモヘイグンフダイムラ
264,3,奥州市,オウシュウシ
265,3,花巻市,ハナマキシ
266,3,上閉伊郡大槌町,カミヘイグンオオツチチョウ
267,3,紫波郡紫波町,シワグンシワチョウ
268,4,黒川郡大郷町,クロカワグンオオサトチョウ
269,4,牡鹿郡女川町,オシカグンオナガワチョウ
270,4,遠田郡美里町,トオダグンミサトマチ
271,4,亘理郡亘理町,ワタリグンワタリチョウ
272,4,登米市,トメシ
273,4,仙台市宮城野区,センダイシミヤギノク
274,4,黒川郡大和町,クロカワグンタイワチョウ
275,4,白石市,シロイシシ
276,4,仙台市泉区,センダイシイズミク
277,4,柴田郡大河原町,シバタグンオオガワラマチ
278,4,気仙沼市,ケセンヌマシ
279,4,富谷市,トミヤマシ
280,4,宮城郡松島町,ミヤギグンマツシママチ
281,4,亘理郡山元町,ワタリグンヤマモトチョウ
282,4,伊具郡丸森町,イググンマルモリマチ
283,4,大崎市,オオサキシ
284,4,遠田郡涌谷町,トオダグンワクヤチョウ
285,4,仙台市太白区,センダイシタイハクク
286,4,柴田郡村田町,シバタグンムラタマチ
287,4,宮城郡七ヶ浜町,ミヤギグンシチガハママチ
288,4,宮城郡利府町,ミヤギグンリフチョウ
289,4,角田市,カクダシ
290,4,仙台市青葉区,センダイシアオバク
291,4,栗原市,クリハラシ
292,4,岩沼市,イワヌマシ
293,4,加美郡色麻町,カミグンシカマチョウ
294,4,塩竈市,シオガマシ
295,4,東松島市,ヒガシマツシマシ
296,4,石巻市,イシノマキシ
297,4,多賀城市,タガジョウシ
298,4,柴田郡柴田町,シバタグンシバタマチ
299,4,加美郡加美町,カミグンカミマチ
300,4,黒川郡富谷町,クロカワグントミヤマチ
301,4,黒川郡大衡村,クロカワグンオオヒラムラ
302,4,刈田郡七ヶ宿町,カッタグンシチカシュクマチ
303,4,柴田郡川崎町,シバタグンカワサキマチ
304,4,仙台市若林区,センダイシワカバヤシク
305,4,本吉郡南三陸町,モトヨシグンミナミサンリクチョウ
306,4,名取市,ナトリシ
307,4,刈田郡蔵王町,カッタグンザオウマチ
308,5,山本郡藤里町,ヤマモトグンフジサトマチ
309,5,湯沢市,ユザワシ
310,5,北秋田郡上小阿仁村,キタアキタグンカミコアニムラ
311,5,仙北郡美郷町,センボクグンミサトチョウ
312,5,鹿角郡小坂町,カヅノグンコサカマチ
313,5,南秋田郡五城目町,ミナミアキタグンゴジョウメマチ
314,5,由利本荘市,ユリホンジョウシ
315,5,大館市,オオダテシ
316,5,雄勝郡東成瀬村,オガチグンヒガシナルセムラ
317,5,横手市,ヨコテシ
318,5,仙北市,センボクシ
319,5,南秋田郡八郎潟町,ミナミアキタグンハチロウガタマチ
320,5,山本郡三種町,ヤマモトグンミタネチョウ
321,5,雄勝郡羽後町,オガチグンウゴマチ
322,5,男鹿市,オガシ
323,5,秋田市,アキタシ
324,5,能代市,ノシロシ
325,5,南秋田郡井川町,ミナミアキタグンイカワマチ
326,5,鹿角市,カヅノシ
327,5,潟上市,カタガミシ
328,5,山本郡八峰町,ヤマモトグンハッポウチョウ
329,5,にかほ市,ニカホシ
330,5,大仙市,ダイセンシ
331,5,南秋田郡大潟村,ミナミアキタグンオオガタムラ
332,5,北秋田市,キタアキタシ
333,6,西村山郡西川町,ニシムラヤマグンニシカワマチ
334,6,東田川郡庄内町,ヒガシタガワグンショウナイマチ
335,6,寒河江市,サガエシ
336,6,最上郡最上町,モガミグンモガミマチ
337,6,上山市,カミノヤマシ
338,6,長井市,ナガイシ
339,6,西村山郡大江町,ニシムラヤマグンオオエマチ
340,6,天童市,テンドウシ
341,6,北村山郡大石田町,キタムラヤマグンオオイシダマチ
342,6,西村山郡朝日町,ニシムラヤマグンアサヒマチ
343,6,最上郡大蔵村,モガミグンオオクラムラ
344,6,東村山郡中山町,ヒガシムラヤマグンナカヤママチ
345,6,最上郡鮭川村,モガミグンサケガワムラ
346,6,東村山郡山辺町,ヒガシムラヤマグンヤマノベマチ
347,6,山形市,ヤマガタシ
348,6,酒田市,サカタシ
349,6,東田川郡三川町,ヒガシタガワグンミカワマチ
350,6,村山市,ムラヤマシ
351,6,尾花沢市,オバナザワシ
352,6,最上郡金山町,モガミグンカネヤママチ
353,6,東置賜郡高畠町,ヒガシオキタマグンタカハタマチ
354,6,西村山郡河北町,ニシムラヤマグンカホクチョウ
355,6,米沢市,ヨネザワシ
356,6,東根市,ヒガシネシ
357,6,新庄市,シンジョウシ
358,6,東置賜郡川西町,ヒガシオキタマグンカワニシマチ
359,6,飽海郡遊佐町,アクミグンユザマチ
360,6,最上郡戸沢村,モガミグントザワムラ
361,6,最上郡真室川町,モガミグンマムロガワマチ
362,6,西置賜郡小国町,ニシオキタマグンオグニマチ
363,6,南陽市,ナンヨウシ
364,6,西置賜郡飯豊町,ニシオキタマグンイイデマチ
365,6,最上郡舟形町,モガミグンフナガタマチ
366,6,西置賜郡白鷹町,ニシオキタマグンシラタカマチ
367,6,鶴岡市,ツルオカシ
368,7,双葉郡川内村,フタバグンカワウチムラ
369,7,田村郡三春町,タムラグンミハルマチ
370,7,河沼郡柳津町,カワヌマグンヤナイヅマチ
371,7,南相馬市,ミナミソウマシ
372,7,南会津郡只見町,ミナミアイヅグンタダミマチ
373,7,東白川郡塙町,ヒガシシラカワグンハナワマチ
374,7,西白河郡西郷村,ニシシラカワグンニシゴウムラ
375,7,石川郡石川町,イシカワグンイシカワマチ
376,7,東白川郡棚倉町,ヒガシシラカワグンタナグラマチ
377,7,双葉郡浪江町,フタバグンナミエマチ
378,7,石川郡古殿町,イシカワグンフルドノマチ
379,7,伊達郡桑折町,ダテグンコオリマチ
380,7,本宮市,モトミヤシ
381,7,西白河郡泉崎村,ニシシラカワグンイズミザキムラ
382,7,双葉郡双葉町,フタバグンフタバマチ
383,7,須賀川市,スカガワシ
384,7,安達郡大玉村,アダチグンオオタマムラ
385,7,東白川郡鮫川村,ヒガシシラカワグンサメガワムラ
386,7,双葉郡広野町,フタバグンヒロノマチ
387,7,伊達市,ダテシ
388,7,伊達郡国見町,ダテグンクニミマチ
389,7,耶麻郡猪苗代町,ヤマグンイナワシロマチ
390,7,西白河郡矢吹町,ニシシラカワグンヤブキマチ
391,7,田村市,タムラシ
392,7,双葉郡楢葉町,フタバグンナラハマチ
393,7,大沼郡昭和村,オオヌマグンショウワムラ
394,7,南会津郡南会津町,ミナミアイヅグンミナミアイヅマチ
395,7,相馬市,ソウマシ
396,7,河沼郡湯川村,カワヌマグンユガワムラ
397,7,大沼郡金山町,オオヌマグンカネヤママチ
398,7,大沼郡会津美里町,オオヌマグンアイヅミサトマチ
399,7,福島市,フクシマシ
400,7,石川郡平田村,イシカワグンヒラタムラ
401,7,岩瀬郡天栄村,イワセグンテンエイムラ
402,7,二本松市,ニホンマツシ
403,7,相馬郡新地町,ソウマグンシンチマチ
404,7,郡山市,コオリヤマシ
405,7,耶麻郡西会津町,ヤマグンニシアイヅマチ
406,7,耶麻郡磐梯町,ヤマグンバンダイマチ
407,7,双葉郡大熊町,フタバグンオオクママチ
408,7,河沼郡会津坂下町,カワヌマグンアイヅバンゲマチ
409,7,田村郡小野町,タムラグンオノマチ
410,7,東白川郡矢祭町,ヒガシシラカワグンヤマツリマチ
411,7,耶麻郡北塩原村,ヤマグンキタシオバラムラ
412,7,相馬郡飯舘村,ソウマグンイイタテムラ
413,7,石川郡玉川村,イシカワグンタマカワムラ
414,7,白河市,シラカワシ
415,7,西白河郡中島村,ニシシラカワグンナカジマムラ
416,7,双葉郡富岡町,フタバグントミオカマチ
417,7,伊達郡川俣町,ダテグンカワマタマチ
418,7,喜多方市,キタカタシ
419,7,岩瀬郡鏡石町,イワセグンカガミイシマチ
420,7,南会津郡下郷町,ミナミアイヅグンシモゴウマチ
421,7,石川郡浅川町,イシカワグンアサカワマチ
422,7,いわき市,イワキシ
423,7,大沼郡三島町,オオヌマグンミシママチ
424,7,南会津郡檜枝岐村,ミナミアイヅグンヒノエマタムラ
425,7,会津若松市,アイヅワカマツシ
426,7,双葉郡葛尾村,フタバグンカツラオムラ
427,8,ひたちなか市,ヒタチナカシ
428,8,常総市,ジョウソウシ
429,8,北相馬郡利根町,キタソウマグントネマチ
430,8,取手市,トリデシ
431,8,古河市,コガシ
432,8,水戸市,ミトシ
433,8,猿島郡五霞町,サシマグンゴカマチ
434,8,行方市,ナメガタシ
435,8,守谷市,モリヤシ
436,8,結城市,ユウキシ
437,8,土浦市,ツチウラシ
438,8,龍ケ崎市,リュウガサキシ
439,8,結城郡八千代町,ユウキグンヤチヨマチ
440,8,日立市,ヒタチシ
441,8,鹿嶋市,カシマシ
442,8,稲敷郡阿見町,イナシキグンアミマチ
443,8,稲敷郡美浦村,イナシキグンミホムラ
444,8,北茨城市,キタイバラキシ
445,8,稲敷郡河内町,イナシキグンカワチマチ
446,8,東茨城郡城里町,ヒガシイバラキグンシロサトマチ
447,8,東茨城郡茨城町,ヒガシイバラキグンイバラキマチ
448,8,桜川市,サクラガワシ
449,8,かすみがうら市,カスミガウラシ
450,8,つくばみらい市,ツクバミライシ
451,8,東茨城郡大洗町,ヒガシイバラキグンオオアライマチ
452,8,潮来市,イタコシ
453,8,那珂市,ナカシ
454,8,小美玉市,オミタマシ
455,8,那珂郡東海村,ナカグントウカイムラ
456,8,猿島郡境町,サシマグンサカイマチ
457,8,高萩市,タカハギシ
458,8,筑西市,チクセイシ
459,8,常陸太田市,ヒタチオオタシ
460,8,下妻市,シモツマシ
461,8,稲敷市,イナシキシ
462,8,鉾田市,ホコタシ
463,8,坂東市,バンドウシ
464,8,常陸大宮市,ヒタチオオミヤシ
465,8,牛久市,ウシクシ
466,8,笠間市,カサマシ
467,8,久慈郡大子町,クジグンダイゴマチ
468,8,つくば市,ツクバシ
469,8,石岡市,イシオカシ
470,8,神栖市,カミスシ
471,9,下都賀郡野木町,シモツガグンノギマチ
