id,prefecture_id,name,yomi
1448,33,都窪郡早島町,ツクボグンハヤシマチョウ
1449,33,津山市,ツヤマシ
1450,33,英田郡西粟倉村,アイダグンニシアワクラソン
1451,33,岡山市東区,オカヤマシヒガシク
1452,33,和気郡和気町,ワケグンワケチョウ
1453,33,小田郡矢掛町,オダグンヤカゲチョウ
1454,33,井原市,イバラシ
1455,33,笠岡市,カサオカシ
1456,33,赤磐市,アカイワシ
1457,33,真庭郡新庄村,マニワグンシンジョウソン
1458,33,岡山市南区,オカヤマシミナミク
1459,33,新見市,ニイミシ
1460,33,美作市,ミマサカシ
1461,33,苫田郡鏡野町,トマタグンカガミノチョウ
1462,33,久米郡久米南町,クメグンクメナンチョウ
1463,33,浅口郡里庄町,アサクチグンサトショウチョウ
1464,33,備前市,ビゼンシ
1465,33,加賀郡吉備中央町,カガグンキビチュウオウチョウ
1466,33,高梁市,タカハシシ
1467,33,総社市,ソウジャシ
1468,33,勝田郡勝央町,カツタグンショウオウチョウ
1469,33,真庭市,マニワシ
1470,33,浅口市,アサクチシ
1471,33,岡山市北区,オカヤマシキタク
1472,33,瀬戸内市,セトウチシ
1473,33,倉敷市,クラシキシ
1474,34,安芸郡海田町,アキグンカイタチョウ
1475,34,江田島市,エタジマシ
1476,34,広島市中区,ヒロシマシナカク
1477,34,広島市佐伯区,ヒロシマシサエキク
1478,34,三原市,ミハラシ
1479,34,広島市東区,ヒロシマシヒガシク
1480,34,山県郡北広島町,ヤマガタグンキタヒロシマチョウ
1481,34,広島市安佐北区,ヒロシマシアサキタク
1482,34,庄原市,ショウバラシ
1483,34,安芸郡坂町,アキグンサカチョウ
1484,34,廿日市市,ハツカイチシ
1485,34,福山市,フクヤマシ
1486,34,府中市,フチュウシ
1487,34,山県郡安芸太田町,ヤマガタグンアキオオタチョウ
1488,34,呉市,クレシ
1489,34,広島市南区,ヒロシマシミナミク
1490,34,広島市安佐南区,ヒロシマシアサミナミク
1491,34,神石郡神石高原町,ジンセキグンジンセキコウゲンチョウ
1492,34,安芸郡熊野町,アキグンクマノチョウ
1493,34,竹原市,タケハラシ
1494,34,大竹市,オオタケシ
1495,34,尾道市,オノミチシ
1496,34,広島市西区,ヒロシマシニシク
1497,34,安芸高田市,アキタカタシ
1498,34,広島市安芸区,ヒロシマシアキク
1499,34,安芸郡府中町,アキグンフチュウチョウ
1500,34,世羅郡世羅町,セラグンセラチョウ
1501,34,三次市,ミヨシシ
1502,34,東広島市,ヒガシヒロシマシ
1503,34,豊田郡大崎上島町,トヨタグンオオサキカミジマチョウ
1504,35,阿武郡阿武町,アブグンアブチョウ
1505,35,熊毛郡上関町,クマゲグンカミノセキチョウ
1506,35,下松市,クダマツシ
1507,35,防府市,ホウフシ
1508,35,熊毛郡田布施町,クマゲグンタブセチョウ
1509,35,美祢市,ミネシ
1510,35,山陽小野田市,サンヨウオノダシ
1511,35,岩国市,イワクニシ
1512,35,玖珂郡和木町,クガグンワキチョウ
1513,35,下関市,シモノセキシ
1514,35,柳井市,ヤナイシ
1515,35,周南市,シュウナンシ
1516,35,宇部市,ウベシ
1517,35,大島郡周防大島町,オオシマグンスオウオオシマチョウ
1518,35,萩市,ハギシ
1519,35,山口市,ヤマグチシ
1520,35,長門市,ナガトシ
1521,35,熊毛郡平生町,クマゲグンヒラオチョウ
1522,35,光市,ヒカリシ
1523,36,小松島市,コマツシマシ
1524,36,板野郡藍住町,イタノグンアイズミチョウ
1525,36,吉野川市,ヨシノガワシ
1526,36,美馬市,ミマシ
1527,36,阿波市,アワシ
1528,36,板野郡上板町,イタノグンカミイタチョウ
1529,36,阿南市,アナンシ
1530,36,海部郡海陽町,カイフグンカイヨウチョウ
1531,36,三好市,ミヨシシ
1532,36,名東郡佐那河内村,ミョウドウグンサナゴウチソン
1533,36,海部郡牟岐町,カイフグンムギチョウ
1534,36,鳴門市,ナルトシ
1535,36,徳島市,トクシマシ
1536,36,美馬郡つるぎ町,ミマグンツルギチョウ
1537,36,那賀郡那賀町,ナカグンナカチョウ
1538,36,勝浦郡勝浦町,カツウラグンカツウラチョウ
1539,36,板野郡板野町,イタノグンイタノチョウ
1540,36,海部郡美波町,カイフグンミナミチョウ
1541,36,名西郡神山町,ミョウザイグンカミヤマチョウ
1542,36,板野郡松茂町,イタノグンマツシゲチョウ
1543,36,名西郡石井町,ミョウザイグンイシイチョウ
1544,36,勝浦郡上勝町,カツウラグンカミカツチョウ
1545,36,板野郡北島町,イタノグンキタジマチョウ
1546,36,三好郡東みよし町,ミヨシグンヒガシミヨシチョウ
1547,37,小豆郡土庄町,ショウズグントノショウチョウ
1548,37,高松市,タカマツシ
1549,37,香川郡直島町,カガワグンナオシマチョウ
1550,37,木田郡三木町,キタグンミキチョウ
1551,37,丸亀市,マルガメシ
1552,37,さぬき市,サヌキシ
1553,37,仲多度郡琴平町,ナカタドグンコトヒラチョウ
1554,37,東かがわ市,ヒガシカガワシ
1555,37,仲多度郡まんのう町,ナカタドグンマンノウチョウ
1556,37,坂出市,サカイデシ
1557,37,小豆郡小豆島町,ショウズグンショウドシマチョウ
1558,37,観音寺市,カンオンジシ
1559,37,三豊市,ミトヨシ
1560,37,綾歌郡宇多津町,アヤウタグンウタヅチョウ
1561,37,善通寺市,ゼンツウジシ
1562,37,仲多度郡多度津町,ナカタドグンタドツチョウ
1563,37,綾歌郡綾川町,アヤウタグンアヤガワチョウ
1564,38,北宇和郡松野町,キタウワグンマツノチョウ
1565,38,宇和島市,ウワジマシ
1566,38,伊予市,イヨシ
1567,38,西予市,セイヨシ
1568,38,新居浜市,ニイハマシ
1569,38,越智郡上島町,オチグンカミジマチョウ
1570,38,四国中央市,シコクチュウオウシ
1571,38,八幡浜市,ヤワタハマシ
1572,38,喜多郡内子町,キタグンウチコチョウ
1573,38,伊予郡砥部町,イヨグントベチョウ
1574,38,大洲市,オオズシ
1575,38,北宇和郡鬼北町,キタウワグンキホクチョウ
1576,38,西宇和郡伊方町,ニシウワグンイカタチョウ
1577,38,東温市,トウオンシ
1578,38,今治市,イマバリシ
1579,38,南宇和郡愛南町,ミナミウワグンアイナンチョウ
1580,38,伊予郡松前町,イヨグンマサキチョウ
1581,38,松山市,マツヤマシ
1582,38,上浮穴郡久万高原町,カミウケナグンクマコウゲンチョウ
1583,38,西条市,サイジョウシ
1584,39,南国市,ナンコクシ
1585,39,幡多郡黒潮町,ハタグンクロシオチョウ
1586,39,土佐郡土佐町,トサグントサチョウ
1587,39,吾川郡いの町,アガワグンイノチョウ
1588,39,高岡郡日高村,タカオカグンヒダカムラ
1589,39,安芸郡馬路村,アキグンウマジムラ
1590,39,香南市,コウナンシ
1591,39,高岡郡越知町,タカオカグンオチチョウ
1592,39,長岡郡大豊町,ナガオカグンオオトヨチョウ
1593,39,安芸郡奈半利町,アキグンナハリチョウ
1594,39,高岡郡檮原町,タカオカグンユスハラチョウ
1595,39,高岡郡四万十町,タカオカグンシマントチョウ
1596,39,長岡郡本山町,ナガオカグンモトヤマチョウ
1597,39,幡多郡三原村,ハタグンミハラムラ
1598,39,安芸郡田野町,アキグンタノチョウ
1599,39,室戸市,ムロトシ
1600,39,須崎市,スサキシ
1601,39,香美市,カミシ
1602,39,四万十市,シマントシ
1603,39,高岡郡佐川町,タカオカグンサカワチョウ
1604,39,安芸郡芸西村,アキグンゲイセイムラ
1605,39,高岡郡中土佐町,タカオカグンナカトサチョウ
1606,39,安芸郡安田町,アキグンヤスダチョウ
1607,39,土佐郡大川村,トサグンオオカワムラ
1608,39,安芸市,アキシ
1609,39,幡多郡大月町,ハタグンオオツキチョウ
1610,39,高岡郡津野町,タカオカグンツノチョウ
1611,39,土佐清水市,トサシミズシ
1612,39,吾川郡仁淀川町,アガワグンニヨドガワチョウ
1613,39,安芸郡北川村,アキグンキタガワムラ
1614,39,宿毛市,スクモシ
1615,39,土佐市,トサシ
1616,39,高知市,コウチシ
1617,39,安芸郡東洋町,アキグントウヨウチョウ
1618,40,直方市,ノオガタシ
1619,40,遠賀郡遠賀町,オンガグンオンガチョウ
1620,40,田川郡添田町,タガワグンソエダマチ
1621,40,福岡市西区,フクオカシニシク
1622,40,飯塚市,イイヅカシ
1623,40,八女郡広川町,ヤメグンヒロカワマチ
1624,40,筑紫野市,チクシノシ
1625,40,朝倉市,アサクラシ
1626,40,築上郡上毛町,チクジョウグンコウゲマチ
1627,40,福岡市東区,フクオカシヒガシク
1628,40,福岡市城南区,フクオカシジョウナンク
1629,40,宮若市,ミヤワカシ
1630,40,太宰府市,ダザイフシ
1631,40,福津市,フクツシ
1632,40,三井郡大刀洗町,ミイグンタチアライマチ
1633,40,柳川市,ヤナガワシ
1634,40,田川市,タガワシ
1635,40,嘉穂郡桂川町,カホグンケイセンマチ
1636,40,糟屋郡須惠町,カスヤグンスエマチ
1637,40,久留米市,クルメシ
1638,40,糟屋郡新宮町,カスヤグンシングウマチ
1639,40,遠賀郡芦屋町,オンガグンアシヤマチ
1640,40,小郡市,オゴオリシ
1641,40,朝倉郡筑前町,アサクラグンチクゼンマチ
1642,40,うきは市,ウキハシ
1643,40,鞍手郡鞍手町,クラテグンクラテマチ
1644,40,北九州市八幡西区,キタキュウシュウシヤハタニシク
1645,40,糟屋郡志免町,カスヤグンシメマチ
1646,40,田川郡川崎町,タガワグンカワサキマチ
1647,40,北九州市小倉北区,キタキュウシュウシコクラキタク
1648,40,大野城市,オオノジョウシ
1649,40,北九州市小倉南区,キタキュウシュウシコクラミナミク
1650,40,糸島市,イトシマシ
1651,40,豊前市,ブゼンシ
1652,40,北九州市若松区,キタキュウシュウシワカマツク
1653,40,田川郡糸田町,タガワグンイトダマチ
1654,40,糟屋郡宇美町,カスヤグンウミマチ
1655,40,福岡市中央区,フクオカシチュウオウク
1656,40,宗像市,ムナカタシ
1657,40,京都郡苅田町,ミヤコグンカンダマチ
1658,40,中間市,ナカマシ
1659,40,八女市,ヤメシ
1660,40,遠賀郡水巻町,オンガグンミズマキマチ
1661,40,三潴郡大木町,ミズマグンオオキマチ
1662,40,春日市,カスガシ
1663,40,北九州市戸畑区,キタキュウシュウシトバタク
1664,40,古賀市,コガシ
1665,40,糟屋郡篠栗町,カスヤグンササグリマチ
1666,40,福岡市博多区,フクオカシハカタク
1667,40,築上郡吉富町,チクジョウグンヨシトミマチ
1668,40,京都郡みやこ町,ミヤコグンミヤコマチ
1669,40,田川郡大任町,タガワグンオオトウマチ
1670,40,田川郡福智町,タガワグンフクチマチ
1671,40,福岡市早良区,フクオカシサワラク
1672,40,大川市,オオカワシ
1673,40,福岡市南区,フクオカシミナミク
1674,40,糟屋郡粕屋町,カスヤグンカスヤマチ
1675,40,遠賀郡岡垣町,オンガグンオカガキマチ
1676,40,糟屋郡久山町,カスヤグンヒサヤママチ
1677,40,みやま市,ミヤマシ
1678,40,朝倉郡東峰村,アサクラグントウホウムラ
1679,40,那珂川市,ナカガワシ
1680,40,筑後市,チクゴシ
1681,40,田川郡香春町,タガワグンカワラマチ
1682,40,大牟田市,オオムタシ
1683,40,鞍手郡小竹町,クラテグンコタケマチ
1684,40,築上郡築上町,チクジョウグンチクジョウマチ
1685,40,行橋市,ユクハシシ
1686,40,田川郡赤村,タガワグンアカムラ
1687,40,北九州市門司区,キタキュウシュウシモジク
1688,40,北九州市八幡東区,キタキュウシュウシヤハタヒガシク
1689,40,嘉麻市,カマシ
1690,40,筑紫郡那珂川町,チクシグンナカガワマチ
1691,41,多久市,タクシ
1692,41,佐賀市,サガシ
1693,41,杵島郡江北町,キシマグンコウホクマチ
1694,41,杵島郡大町町,キシマグンオオマチチョウ
1695,41,三養基郡みやき町,ミヤキグンミヤキチョウ
1696,41,東松浦郡玄海町,ヒガシマツウラグンゲンカイチョウ
1697,41,嬉野市,ウレシノシ
1698,41,鳥栖市,トスシ
1699,41,唐津市,カラツシ
1700,41,神埼市,カンザキシ
1701,41,伊万里市,イマリシ
1702,41,西松浦郡有田町,ニシマツウラグンアリタチョウ
1703,41,三養基郡上峰町,ミヤキグンカミミネチョウ
1704,41,小城市,オギシ
1705,41,三養基郡基山町,ミヤキグンキヤマチョウ
1706,41,武雄市,タケオシ
1707,41,杵島郡白石町,キシマグンシロイシチョウ
1708,41,藤津郡太良町,フジツグンタラチョウ
1709,41,神埼郡吉野ヶ里町,カンザキグンヨシノガリチョウ
1710,41,鹿島市,カシマシ
1711,42,西彼杵郡長与町,ニシソノギグンナガヨチョウ
1712,42,平戸市,ヒラドシ
1713,42,諫早市,イサハヤシ
1714,42,東彼杵郡東彼杵町,ヒガシソノギグンヒガシソノギチョウ
1715,42,南島原市,ミナミシマバラシ
1716,42,西海市,サイカイシ
1717,42,北松浦郡佐々町,キタマツウラグンサザチョウ
1718,42,佐世保市,サセボシ
1719,42,対馬市,ツシマシ
1720,42,東彼杵郡波佐見町,ヒガシソノギグンハサミチョウ
1721,42,大村市,オオムラシ
1722,42,北松浦郡小値賀町,キタマツウラグンオヂカチョウ
1723,42,雲仙市,ウンゼンシ
1724,42,西彼杵郡時津町,ニシソノギグントギツチョウ
1725,42,東彼杵郡川棚町,ヒガシソノギグンカワタナチョウ
1726,42,長崎市,ナガサキシ
1727,42,五島市,ゴトウシ
1728,42,南松浦郡新上五島町,ミナミマツウラグンシンカミゴトウチョウ
1729,42,松浦市,マツウラシ
1730,42,島原市,シマバラシ
1731,42,壱岐市,イキシ
1732,43,玉名郡長洲町,タマナグンナガスマチ
1733,43,球磨郡湯前町,クマグンユノマエマチ
1734,43,阿蘇郡小国町,アソグンオグニマチ
1735,43,玉名郡和水町,タマナグンナゴミマチ
1736,43,人吉市,ヒトヨシシ
1737,43,球磨郡山江村,クマグンヤマエムラ
1738,43,阿蘇郡西原村,アソグンニシハラムラ
1739,43,球磨郡錦町,クマグンニシキマチ
1740,43,水俣市,ミナマタシ
1741,43,天草郡苓北町,アマクサグンレイホクマチ
1742,43,阿蘇郡南阿蘇村,アソグンミナミアソムラ
1743,43,熊本市南区,クマモトシミナミク
1744,43,宇城市,ウキシ
1745,43,阿蘇郡高森町,アソグンタカモリマチ
1746,43,上益城郡甲佐町,カミマシキグンコウサマチ
1747,43,山鹿市,ヤマガシ
1748,43,阿蘇郡産山村,アソグンウブヤマムラ
1749,43,菊池市,キクチシ
1750,43,球磨郡多良木町,クマグンタラギマチ
1751,43,天草市,アマクサシ
1752,43,玉名郡南関町,タマナグンナンカンマチ
1753,43,玉名市,タマナシ
1754,43,下益城郡美里町,シモマシキグンミサトマチ
1755,43,阿蘇郡南小国町,アソグンミナミオグニマチ
1756,43,球磨郡水上村,クマグンミズカミムラ
1757,43,上益城郡御船町,カミマシキグンミフネマチ
1758,43,熊本市中央区,クマモトシチュウオウク
1759,43,熊本市北区,クマモトシキタク
1760,43,菊池郡大津町,キクチグンオオヅマチ
1761,43,葦北郡芦北町,アシキタグンアシキタマチ
1762,43,熊本市西区,クマモトシニシク
1763,43,荒尾市,アラオシ
1764,43,葦北郡津奈木町,アシキタグンツナギマチ
1765,43,球磨郡あさぎり町,クマグンアサギリチョウ
1766,43,球磨郡球磨村,クマグンクマムラ
1767,43,上益城郡嘉島町,カミマシキグンカシママチ
1768,43,合志市,コウシシ
1769,43,上天草市,カミアマクサシ
1770,43,球磨郡五木村,クマグンイツキムラ
1771,43,八代市,ヤツシロシ
1772,43,宇土市,ウトシ
1773,43,上益城郡山都町,カミマシキグンヤマトチョウ
1774,43,熊本市東区,クマモトシヒガシク
1775,43,球磨郡相良村,クマグンサガラムラ
1776,43,上益城郡益城町,カミマシキグンマシキマチ
1777,43,玉名郡玉東町,タマナグンギョクトウマチ
1778,43,八代郡氷川町,ヤツシログンヒカワチョウ
1779,43,菊池郡菊陽町,キクチグンキクヨウマチ
1780,43,阿蘇市,アソシ
1781,44,津久見市,ツクミシ
1782,44,豊後高田市,ブンゴタカダシ
1783,44,別府市,ベップシ
1784,44,大分市,オオイタシ
1785,44,玖珠郡九重町,クスグンココノエマチ
1786,44,杵築市,キツキシ
1787,44,豊後大野市,ブンゴオオノシ
1788,44,国東市,クニサキシ
1789,44,宇佐市,ウサシ
1790,44,由布市,ユフシ
1791,44,臼杵市,ウスキシ
1792,44,佐伯市,サイキシ
1793,44,東国東郡姫島村,ヒガシクニサキグンヒメシマムラ
1794,44,竹田市,タケタシ
1795,44,日田市,ヒタシ
1796,44,速見郡日出町,ハヤミグンヒジマチ
1797,44,玖珠郡玖珠町,クスグンクスマチ
1798,44,中津市,ナカツシ
1799,45,東諸県郡綾町,ヒガシモロカタグンアヤチョウ
1800,45,都城市,ミヤコノジョウシ
1801,45,児湯郡川南町,コユグンカワミナミチョウ
1802,45,東臼杵郡門川町,ヒガシウスキグンカドガワチョウ
1803,45,延岡市,ノベオカシ
1804,45,小林市,コバヤシシ
1805,45,西臼杵郡五ヶ瀬町,ニシウスキグンゴカセチョウ
1806,45,児湯郡西米良村,コユグンニシメラソン
1807,45,児湯郡都農町,コユグンツノチョウ
1808,45,東臼杵郡椎葉村,ヒガシウスキグンシイバソン
1809,45,北諸県郡三股町,キタモロカタグンミマタチョウ
1810,45,えびの市,エビノシ
1811,45,串間市,クシマシ
1812,45,東諸県郡国富町,ヒガシモロカタグンクニトミチョウ
1813,45,日南市,ニチナンシ
1814,45,東臼杵郡諸塚村,ヒガシウスキグンモロツカソン
1815,45,児湯郡木城町,コユグンキジョウチョウ
1816,45,西諸県郡高原町,ニシモロカタグンタカハルチョウ
1817,45,日向市,ヒュウガシ
1818,45,児湯郡新富町,コユグンシントミチョウ
1819,45,東臼杵郡美郷町,ヒガシウスキグンミサトチョウ
1820,45,西臼杵郡高千穂町,ニシウスキグンタカチホチョウ
1821,45,児湯郡高鍋町,コユグンタカナベチョウ
1822,45,西臼杵郡日之影町,ニシウスキグンヒノカゲチョウ
1823,45,宮崎市,ミヤザキシ
1824,45,西都市,サイトシ
1825,46,肝属郡東串良町,キモツキグンヒガシクシラチョウ
1826,46,大島郡与論町,オオシマグンヨロンチョウ
1827,46,鹿児島郡三島村,カゴシマグンミシマムラ
1828,46,大島郡大和村,オオシマグンヤマトソン
1829,46,奄美市,アマミシ
1830,46,出水郡長島町,イズミグンナガシマチョウ
1831,46,南さつま市,ミナミサツマシ
1832,46,日置市,ヒオキシ
1833,46,垂水市,タルミズシ
1834,46,熊毛郡屋久島町,クマゲグンヤクシマチョウ
1835,46,肝属郡錦江町,キモツキグンキンコウチョウ
1836,46,鹿児島市,カゴシマシ
1837,46,いちき串木野市,イチキクシキノシ
1838,46,鹿屋市,カノヤシ
1839,46,大島郡天城町,オオシマグンアマギチョウ
1840,46,出水市,イズミシ
1841,46,曽於郡大崎町,ソオグンオオサキチョウ
1842,46,伊佐市,イサシ
1843,46,鹿児島郡十島村,カゴシマグントシマムラ
1844,46,大島郡龍郷町,オオシマグンタツゴウチョウ
1845,46,枕崎市,マクラザキシ
1846,46,大島郡瀬戸内町,オオシマグンセトウチチョウ
1847,46,大島郡和泊町,オオシマグンワドマリチョウ
1848,46,阿久根市,アクネシ
1849,46,肝属郡肝付町,キモツキグンキモツキチョウ
1850,46,熊毛郡南種子町,クマゲグンミナミタネチョウ
1851,46,姶良郡湧水町,アイラグンユウスイチョウ
1852,46,西之表市,ニシノオモテシ
1853,46,肝属郡南大隅町,キモツキグンミナミオオスミチョウ
1854,46,大島郡喜界町,オオシマグンキカイチョウ
1855,46,姶良市,アイラシ
1856,46,薩摩郡さつま町,サツマグンサツマチョウ
1857,46,南九州市,ミナミキュウシュウシ
1858,46,大島郡徳之島町,オオシマグントクノシマチョウ
1859,46,熊毛郡中種子町,クマゲグンナカタネチョウ
1860,46,大島郡伊仙町,オオシマグンイセンチョウ
1861,46,曽於市,ソオシ
1862,46,志布志市,シブシシ
1863,46,指宿市,イブスキシ
1864,46,薩摩川内市,サツマセンダイシ
1865,46,大島郡知名町,オオシマグンチナチョウ
1866,46,大島郡宇検村,オオシマグンウケンソン
1867,46,霧島市,キリシマシ
1868,47,中頭郡嘉手納町,ナカガミグンカデナチョウ
1869,47,名護市,ナゴシ
1870,47,国頭郡金武町,クニガミグンキンチョウ
1871,47,中頭郡読谷村,ナカガミグンヨミタンソン
1872,47,南城市,ナンジョウシ
1873,47,沖縄市,オキナワシ
1874,47,島尻郡粟国村,シマジリグンアグニソン
1875,47,宮古郡多良間村,ミヤコグンタラマソン
1876,47,国頭郡国頭村,クニガミグンクニガミソン
1877,47,国頭郡伊江村,クニガミグンイエソン
1878,47,国頭郡本部町,クニガミグンモトブチョウ
1879,47,那覇市,ナハシ
1880,47,島尻郡与那原町,シマジリグンヨナバルチョウ
1881,47,中頭郡西原町,ナカガミグンニシハラチョウ
1882,47,島尻郡南大東村,シマジリグンミナミダイトウソン
1883,47,島尻郡伊平屋村,シマジリグンイヘヤソン
1884,47,島尻郡座間味村,シマジリグンザマミソン
1885,47,糸満市,イトマンシ
1886,47,島尻郡北大東村,シマジリグンキタダイトウソン
1887,47,八重山郡竹富町,ヤエヤマグンタケトミチョウ
1888,47,島尻郡久米島町,シマジリグンクメジマチョウ
1889,47,島尻郡八重瀬町,シマジリグンヤエセチョウ
1890,47,中頭郡北中城村,ナカガミグンキタナカグスクソン
1891,47,浦添市,ウラソエシ
1892,47,豊見城市,トミグスクシ
1893,47,国頭郡東村,クニガミグンヒガシソン
1894,47,宜野湾市,ギノワンシ
1895,47,中頭郡北谷町,ナカガミグンチャタンチョウ
1896,47,島尻郡渡嘉敷村,シマジリグントカシキソン
1897,47,島尻郡南風原町,シマジリグンハエバルチョウ
1898,47,石垣市,イシガキシ
1899,47,国頭郡宜野座村,クニガミグンギノザソン
1900,47,うるま市,ウルマシ
1901,47,島尻郡伊是名村,シマジリグンイゼナソン
1902,47,島尻郡渡名喜村,シマジリグントナキソン
1903,47,中頭郡中城村,ナカガミグンナカグスクソン
1904,47,国頭郡今帰仁村,クニガミグンナキジンソン
1905,47,宮古島市,ミヤコジマシ
1906,47,国頭郡大宜味村,クニガミグンオオギミソン
1907,47,国頭郡恩納村,クニガミグンオンナソン
1908,47,八重山郡与那国町,ヤエヤマグンヨナグニチョウ